Query Name	Accession	Subject Name	Taxonomy	Hsp Expect
-	gi|124414513|emb|CAK79616.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124426698|emb|CAK91479.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124412349|emb|CAK77519.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN85432_c2_g1_i2	gi|954191952|gb|KRX04710.1|	Urocanase	Pseudocohnilembus persalinus	7.89356e-135
TRINITY_DN85439_c1_g1_i1	gi|829198788|ref|XP_012656390.1|	histone deacetylasehistone-like deacetylase family, classII protein	Tetrahymena thermophila SB210	2.60002e-31
-	gi|586724381|gb|EWS71091.1|	histone deacetylasehistone-like deacetylase family, classII protein	Tetrahymena thermophila SB210	-
-	gi|124390829|emb|CAK56370.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124390829|emb|CAK56370.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124412946|emb|CAK78094.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124429720|emb|CAK94510.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN85468_c0_g1_i1	gi|829195508|ref|XP_001025535.2|	acyl-CoA dehydrogenase	Tetrahymena thermophila SB210	4.91163e-172
-	gi|586726472|gb|EAS05290.2|	acyl-CoA dehydrogenase	Tetrahymena thermophila SB210	-
TRINITY_DN85468_c0_g2_i1	gi|829195508|ref|XP_001025535.2|	acyl-CoA dehydrogenase	Tetrahymena thermophila SB210	1.79674e-62
-	gi|586726472|gb|EAS05290.2|	acyl-CoA dehydrogenase	Tetrahymena thermophila SB210	-
TRINITY_DN80988_c0_g1_i1	gi|954187943|gb|KRX00771.1|	Armadillo-type fold	Pseudocohnilembus persalinus	3.01933e-36
TRINITY_DN80988_c0_g2_i1	gi|954187943|gb|KRX00771.1|	Armadillo-type fold	Pseudocohnilembus persalinus	3.01933e-36
TRINITY_DN80988_c1_g1_i1	gi|954187943|gb|KRX00771.1|	Armadillo-type fold	Pseudocohnilembus persalinus	5.3628e-65
TRINITY_DN80954_c0_g1_i1	gi|829162883|ref|XP_012652358.1|	small guanosine triphosphatase family Ras-related in brain (Rab) family protein	Tetrahymena thermophila SB210	1.19714e-14
-	gi|586740864|gb|EWS75120.1|	small guanosine triphosphatase family Ras-related in brain (Rab) family protein	Tetrahymena thermophila SB210	-
TRINITY_DN80986_c0_g1_i1	gi|229595401|ref|XP_001033130.3|	glycoside hydrolase family 18 protein	Tetrahymena thermophila SB210	5.4291e-66
-	gi|225566255|gb|EAR85467.3|	glycoside hydrolase family 18 protein	Tetrahymena thermophila SB210	-
TRINITY_DN80904_c0_g1_i1	gi|829199619|ref|XP_001028105.2|	SNF2 family amine-terminal protein	Tetrahymena thermophila SB210	7.78796e-14
-	gi|586723774|gb|EAS07863.2|	SNF2 family amine-terminal protein	Tetrahymena thermophila SB210	-
TRINITY_DN80904_c1_g1_i1	gi|954197374|gb|KRX10060.1|	P-loop containing nucleoside triphosphate hydrolase	Pseudocohnilembus persalinus	1.26193e-20
TRINITY_DN80925_c0_g1_i1	gi|146185369|ref|XP_001031655.2|	kelch motif protein	Tetrahymena thermophila SB210	9.66063e-124
-	gi|146142715|gb|EAR83992.2|	kelch motif protein	Tetrahymena thermophila SB210	-
TRINITY_DN80925_c0_g2_i1	gi|146185369|ref|XP_001031655.2|	kelch motif protein	Tetrahymena thermophila SB210	9.66063e-124
-	gi|146142715|gb|EAR83992.2|	kelch motif protein	Tetrahymena thermophila SB210	-
TRINITY_DN80956_c1_g1_i1	gi|146162500|ref|XP_001009542.2|	CD36 family protein	Tetrahymena thermophila SB210	8.02938e-08
-	gi|146146401|gb|EAR89297.2|	CD36 family protein	Tetrahymena thermophila SB210	-
-	gi|124417749|emb|CAK82752.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124406618|emb|CAK72037.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124406618|emb|CAK72037.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN80916_c0_g1_i1	gi|118372870|ref|XP_001019629.1|	cytochrome C peroxidase	Tetrahymena thermophila SB210	8.09503e-53
-	gi|89301396|gb|EAR99384.1|	cytochrome C peroxidase	Tetrahymena thermophila SB210	-
TRINITY_DN80916_c1_g1_i1	gi|954192084|gb|KRX04840.1|	heme peroxidase	Pseudocohnilembus persalinus	3.4661e-19
TRINITY_DN80916_c1_g2_i1	gi|954192084|gb|KRX04840.1|	heme peroxidase	Pseudocohnilembus persalinus	7.26562e-29
TRINITY_DN80916_c1_g3_i1	gi|954192084|gb|KRX04840.1|	heme peroxidase	Pseudocohnilembus persalinus	7.26562e-29
TRINITY_DN80952_c0_g1_i1	gi|954193033|gb|KRX05783.1|	FAD/NAD-linked reductase, dimerization domain	Pseudocohnilembus persalinus	8.28112e-31
-	gi|124426424|emb|CAK91206.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN84465_c2_g2_i1	gi|118396891|ref|XP_001030782.1|	importin subunit alpha	Tetrahymena thermophila SB210	8.53574e-23
-	gi|89285096|gb|EAR83119.1|	importin subunit alpha	Tetrahymena thermophila SB210	-
-	gi|124403329|emb|CAK68793.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124416825|emb|CAK81851.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124416825|emb|CAK81851.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN84429_c0_g1_i1	gi|32139920|emb|CAD62256.1|	vacuolar H(+)-ATPase subunit a isoform 1	Paramecium tetraurelia	2.21922e-09
TRINITY_DN84429_c1_g1_i1	gi|74834093|emb|CAI44447.1|	V-ATPase a subunit 9_1 isotype of the V0 sector	Paramecium tetraurelia	2.62482e-06
TRINITY_DN84460_c1_g1_i1	gi|118380248|ref|XP_001023288.1|	fatty acid desaturase	Tetrahymena thermophila SB210	1.74145e-19
-	gi|89305055|gb|EAS03043.1|	fatty acid desaturase	Tetrahymena thermophila SB210	-
-	gi|124401666|emb|CAK67142.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN84460_c5_g1_i1	gi|118399899|ref|XP_001032273.1|	fatty acid desaturase	Tetrahymena thermophila SB210	2.61361e-07
-	gi|89286613|gb|EAR84610.1|	fatty acid desaturase	Tetrahymena thermophila SB210	-
-	gi|124401645|emb|CAK67122.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN84492_c0_g2_i1	gi|146162440|ref|XP_001009641.2|	methylisocitrate lyase	Tetrahymena thermophila SB210	2.76251e-57
-	gi|146146382|gb|EAR89396.2|	methylisocitrate lyase	Tetrahymena thermophila SB210	-
TRINITY_DN82333_c0_g1_i1	gi|829161344|ref|XP_001010411.2|	ubiquitin fusion degradation protein	Tetrahymena thermophila SB210	2.67648e-46
-	gi|586741367|gb|EAR90166.2|	ubiquitin fusion degradation protein	Tetrahymena thermophila SB210	-
TRINITY_DN82333_c0_g2_i1	gi|829161344|ref|XP_001010411.2|	ubiquitin fusion degradation protein	Tetrahymena thermophila SB210	1.25468e-07
-	gi|586741367|gb|EAR90166.2|	ubiquitin fusion degradation protein	Tetrahymena thermophila SB210	-
TRINITY_DN82333_c0_g3_i1	gi|829161344|ref|XP_001010411.2|	ubiquitin fusion degradation protein	Tetrahymena thermophila SB210	2.33141e-17
-	gi|586741367|gb|EAR90166.2|	ubiquitin fusion degradation protein	Tetrahymena thermophila SB210	-
-	gi|124397453|emb|CAK62958.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124410190|emb|CAK75432.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN82359_c0_g1_i1	gi|822092975|gb|AKH61204.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	4.21821e-96
-	gi|822092977|gb|AKH61205.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092979|gb|AKH61206.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092981|gb|AKH61207.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092983|gb|AKH61208.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092985|gb|AKH61209.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092987|gb|AKH61210.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092989|gb|AKH61211.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092991|gb|AKH61212.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092993|gb|AKH61213.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092995|gb|AKH61214.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena sp. nsp15	-
-	gi|822092997|gb|AKH61215.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092999|gb|AKH61216.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093001|gb|AKH61217.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093003|gb|AKH61218.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093005|gb|AKH61219.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093007|gb|AKH61220.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093009|gb|AKH61221.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093011|gb|AKH61222.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093013|gb|AKH61223.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093015|gb|AKH61224.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
TRINITY_DN82359_c0_g2_i1	gi|822092975|gb|AKH61204.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	4.21821e-96
-	gi|822092977|gb|AKH61205.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092979|gb|AKH61206.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092981|gb|AKH61207.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092983|gb|AKH61208.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092985|gb|AKH61209.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092987|gb|AKH61210.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092989|gb|AKH61211.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092991|gb|AKH61212.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092993|gb|AKH61213.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092995|gb|AKH61214.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena sp. nsp15	-
-	gi|822092997|gb|AKH61215.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822092999|gb|AKH61216.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093001|gb|AKH61217.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093003|gb|AKH61218.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093005|gb|AKH61219.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093007|gb|AKH61220.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093009|gb|AKH61221.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093011|gb|AKH61222.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093013|gb|AKH61223.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
-	gi|822093015|gb|AKH61224.1|	alpha-tubulin, partial (macronuclear), partial	Tetrahymena thermophila	-
TRINITY_DN82359_c1_g1_i1	gi|954194254|gb|KRX06990.1|	Tubulin/FtsZ, GTPase domain	Pseudocohnilembus persalinus	1.84817e-46
-	gi|124421392|emb|CAK86273.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124421392|emb|CAK86273.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124426662|emb|CAK91443.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN74557_c0_g1_i1	gi|118388480|ref|XP_001027337.1|	papain family cysteine protease	Tetrahymena thermophila SB210	3.25043e-18
-	gi|89309107|gb|EAS07095.1|	papain family cysteine protease	Tetrahymena thermophila SB210	-
TRINITY_DN74540_c0_g1_i1	gi|829166454|ref|XP_001014436.3|	selenide, water dikinase	Tetrahymena thermophila SB210	4.19333e-17
-	gi|586739440|gb|EAR94191.3|	selenide, water dikinase	Tetrahymena thermophila SB210	-
TRINITY_DN74540_c1_g1_i1	gi|954193446|gb|KRX06190.1|	PurM protein, N-terminal-like	Pseudocohnilembus persalinus	7.74582e-78
TRINITY_DN74593_c1_g1_i1	gi|146185324|ref|XP_001031586.2|	40S ribosomal protein S13	Tetrahymena thermophila SB210	2.78499e-40
-	gi|146142907|gb|EAR83923.2|	40S ribosomal protein S13	Tetrahymena thermophila SB210	-
-	gi|315570317|tpg|DAA33977.1|	TPA_exp: 40S ribosomal protein rpS13e	Tetrahymena thermophila	-
TRINITY_DN74593_c1_g1_i2	gi|146185324|ref|XP_001031586.2|	40S ribosomal protein S13	Tetrahymena thermophila SB210	2.78499e-40
-	gi|146142907|gb|EAR83923.2|	40S ribosomal protein S13	Tetrahymena thermophila SB210	-
-	gi|315570317|tpg|DAA33977.1|	TPA_exp: 40S ribosomal protein rpS13e	Tetrahymena thermophila	-
-	gi|124418972|emb|CAK83931.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN74511_c0_g1_i1	gi|954192699|gb|KRX05452.1|	C2 domain	Pseudocohnilembus persalinus	7.08702e-16
TRINITY_DN74592_c0_g1_i1	gi|146182031|ref|XP_001023851.2|	YEATS family protein	Tetrahymena thermophila SB210	6.75612e-20
-	gi|146143998|gb|EAS03606.2|	YEATS family protein	Tetrahymena thermophila SB210	-
TRINITY_DN74501_c0_g1_i1	gi|146183318|ref|XP_001025858.2|	small guanosine triphosphatase family (GTPase)-like Ras family protein	Tetrahymena thermophila SB210	5.90928e-26
-	gi|146143634|gb|EAS05613.2|	small guanosine triphosphatase family (GTPase)-like Ras family protein	Tetrahymena thermophila SB210	-
-	gi|307777784|dbj|BAJ21288.1|	Rab-family small GTPase Rab5A	Tetrahymena thermophila	-
TRINITY_DN74544_c0_g1_i1	gi|118356925|ref|XP_001011716.1|	plasma glutamate carboxypeptidase	Tetrahymena thermophila SB210	7.88529e-53
-	gi|89293483|gb|EAR91471.1|	plasma glutamate carboxypeptidase	Tetrahymena thermophila SB210	-
TRINITY_DN74544_c0_g2_i1	gi|118356925|ref|XP_001011716.1|	plasma glutamate carboxypeptidase	Tetrahymena thermophila SB210	4.19501e-21
-	gi|89293483|gb|EAR91471.1|	plasma glutamate carboxypeptidase	Tetrahymena thermophila SB210	-
TRINITY_DN34636_c0_g1_i1	gi|829190152|ref|XP_001033406.2|	formin-like 2 domain protein	Tetrahymena thermophila SB210	1.91426e-15
-	gi|586729395|gb|EAR85743.2|	formin-like 2 domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN34636_c0_g2_i1	gi|829190152|ref|XP_001033406.2|	formin-like 2 domain protein	Tetrahymena thermophila SB210	5.08281e-21
-	gi|586729395|gb|EAR85743.2|	formin-like 2 domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN83107_c1_g1_i1	gi|829177477|ref|XP_001018847.3|	ABC transporter transmembrane region protein	Tetrahymena thermophila SB210	1.00116e-11
-	gi|586735566|gb|EAR98602.3|	ABC transporter transmembrane region protein	Tetrahymena thermophila SB210	-
TRINITY_DN83169_c0_g1_i1	gi|118369562|ref|XP_001017985.1|	2-oxoglutarate/malate carrier protein	Tetrahymena thermophila SB210	2.36724e-49
-	gi|89299752|gb|EAR97740.1|	2-oxoglutarate/malate carrier protein	Tetrahymena thermophila SB210	-
-	gi|124407383|emb|CAK72780.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN83119_c0_g1_i1	gi|829190148|ref|XP_001033400.2|	alpha amylase domain protein	Tetrahymena thermophila SB210	0.0
-	gi|586729393|gb|EAR85737.2|	alpha amylase domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN83186_c0_g1_i1	gi|118365411|ref|XP_001015926.1|	Ras-related C3 botulinum toxin substrate 1 (Rho family, small GTP-binding Rac1)-like protein	Tetrahymena thermophila SB210	2.7312e-61
-	gi|89297693|gb|EAR95681.1|	Ras-related C3 botulinum toxin substrate 1 (Rho family, small GTP-binding Rac1)-like protein	Tetrahymena thermophila SB210	-
TRINITY_DN83186_c0_g2_i1	gi|118365411|ref|XP_001015926.1|	Ras-related C3 botulinum toxin substrate 1 (Rho family, small GTP-binding Rac1)-like protein	Tetrahymena thermophila SB210	8.7691e-73
-	gi|89297693|gb|EAR95681.1|	Ras-related C3 botulinum toxin substrate 1 (Rho family, small GTP-binding Rac1)-like protein	Tetrahymena thermophila SB210	-
-	gi|124429238|emb|CAK94031.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN83146_c0_g1_i1	gi|954195584|gb|KRX08296.1|	P-loop containing nucleoside triphosphate hydrolase	Pseudocohnilembus persalinus	8.38618e-73
TRINITY_DN83146_c1_g1_i1	gi|829161337|ref|XP_001010408.2|	dynein heavy chain	Tetrahymena thermophila SB210	3.25045e-116
-	gi|586741364|gb|EAR90163.2|	dynein heavy chain	Tetrahymena thermophila SB210	-
TRINITY_DN83146_c2_g1_i1	gi|403346995|gb|EJY72909.1|	Dynein heavy chain family protein	Oxytricha trifallax	5.72655e-60
TRINITY_DN83146_c3_g1_i1	gi|954195584|gb|KRX08296.1|	P-loop containing nucleoside triphosphate hydrolase	Pseudocohnilembus persalinus	5.9364e-22
TRINITY_DN50158_c0_g1_i1	gi|403358227|gb|EJY78751.1|	Serine/threonine protein kinase	Oxytricha trifallax	9.75293e-27
TRINITY_DN50149_c1_g1_i1	gi|403337788|gb|EJY68117.1|	Integrator complex subunit 11	Oxytricha trifallax	2.73979e-29
TRINITY_DN90242_c0_g2_i1	gi|146163103|ref|XP_001010758.2|	eukaryotic porin protein	Tetrahymena thermophila SB210	9.1454e-08
-	gi|146146185|gb|EAR90513.2|	eukaryotic porin protein	Tetrahymena thermophila SB210	-
-	gi|124411095|emb|CAK76309.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124411095|emb|CAK76309.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124411095|emb|CAK76309.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124402518|emb|CAK67989.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124402518|emb|CAK67989.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124402518|emb|CAK67989.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN77645_c0_g1_i1	gi|146181109|ref|XP_001022171.2|	rab-GTPase-TBC domain protein	Tetrahymena thermophila SB210	1.20965e-38
-	gi|146144296|gb|EAS01926.2|	rab-GTPase-TBC domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN77601_c0_g1_i1	gi|118358524|ref|XP_001012507.1|	ribosomal protein L7Ae containing protein	Tetrahymena thermophila SB210	1.69907e-24
-	gi|89294274|gb|EAR92262.1|	ribosomal protein L7Ae containing protein	Tetrahymena thermophila SB210	-
TRINITY_DN77601_c0_g2_i1	gi|118358524|ref|XP_001012507.1|	ribosomal protein L7Ae containing protein	Tetrahymena thermophila SB210	1.39835e-25
-	gi|89294274|gb|EAR92262.1|	ribosomal protein L7Ae containing protein	Tetrahymena thermophila SB210	-
TRINITY_DN77629_c0_g1_i1	gi|954194541|gb|KRX07271.1|	Molybdenum cofactor biosynthesis, MoeB	Pseudocohnilembus persalinus	3.25145e-20
-	gi|124425545|emb|CAK90330.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124427737|emb|CAK92513.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN70059_c1_g2_i1	gi|829174892|ref|XP_001017695.2|	leishmanolysin family protein	Tetrahymena thermophila SB210	5.81952e-09
-	gi|586736535|gb|EAR97450.2|	leishmanolysin family protein	Tetrahymena thermophila SB210	-
TRINITY_DN70029_c2_g1_i1	gi|118354285|ref|XP_001010405.1|	sugar porter (SP) family MFS transporter	Tetrahymena thermophila SB210	5.62911e-12
-	gi|89292172|gb|EAR90160.1|	sugar porter (SP) family MFS transporter	Tetrahymena thermophila SB210	-
TRINITY_DN70096_c0_g1_i1	gi|829185883|ref|XP_001021988.2|	sodium/hydrogen exchanger family protein	Tetrahymena thermophila SB210	3.46727e-15
-	gi|586731849|gb|EAS01743.2|	sodium/hydrogen exchanger family protein	Tetrahymena thermophila SB210	-
TRINITY_DN70081_c1_g1_i1	gi|124087837|ref|XP_001346896.1|	Lipase	Paramecium tetraurelia strain d4-2	2.53455e-19
-	gi|124390496|emb|CAK56038.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN70033_c1_g1_i1	gi|954188087|gb|KRX00913.1|	HSP40/DnaJ peptide-binding	Pseudocohnilembus persalinus	1.9344e-14
TRINITY_DN70028_c0_g1_i1	gi|118384126|ref|XP_001025216.1|	acetyltransferase (GNAT) domain protein	Tetrahymena thermophila SB210	1.4297e-11
-	gi|89306983|gb|EAS04971.1|	acetyltransferase (GNAT) domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN91163_c0_g1_i1	gi|146183651|ref|XP_001026727.2|	MmgE/PrpD family protein	Tetrahymena thermophila SB210	0.0
-	gi|146143511|gb|EAS06482.2|	MmgE/PrpD family protein	Tetrahymena thermophila SB210	-
-	gi|124424847|emb|CAK89636.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN91163_c0_g1_i3	gi|146183651|ref|XP_001026727.2|	MmgE/PrpD family protein	Tetrahymena thermophila SB210	0.0
-	gi|146143511|gb|EAS06482.2|	MmgE/PrpD family protein	Tetrahymena thermophila SB210	-
TRINITY_DN91123_c0_g1_i1	gi|118353446|ref|XP_001009990.1|	40S ribosomal protein S5	Tetrahymena thermophila SB210	1.16373e-89
-	gi|89291757|gb|EAR89745.1|	40S ribosomal protein S5	Tetrahymena thermophila SB210	-
-	gi|315570301|tpg|DAA33969.1|	TPA_exp: 40S ribosomal protein rpS5e	Tetrahymena thermophila	-
TRINITY_DN91123_c0_g1_i2	gi|118353446|ref|XP_001009990.1|	40S ribosomal protein S5	Tetrahymena thermophila SB210	2.52809e-92
