Query Name	Accession	Subject Name	Taxonomy	Hsp Expect
TRINITY_DN76375_c0_g2_i1	gi|675388293|gb|KFM81190.1|	DNA polymerase zeta catalytic subunit, partial	Stegodyphus mimosarum	4.98661e-32
-	gi|124392556|emb|CAK58088.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN76358_c0_g2_i1	gi|398009763|ref|XP_003858080.1|	surface antigen-like protein, partial	Leishmania donovani	1.71889e-06
-	gi|322496285|emb|CBZ31356.1|	surface antigen-like protein, partial	Leishmania donovani	-
TRINITY_DN76399_c0_g1_i1	gi|195433048|ref|XP_002064527.1|	GK23896	Drosophila willistoni	6.65165e-69
-	gi|946581913|gb|KRF98263.1|	uncharacterized protein Dwil_GK23897, isoform B	Drosophila willistoni	-
TRINITY_DN76399_c0_g1_i2	gi|195433048|ref|XP_002064527.1|	GK23896	Drosophila willistoni	2.61646e-48
-	gi|946581913|gb|KRF98263.1|	uncharacterized protein Dwil_GK23897, isoform B	Drosophila willistoni	-
TRINITY_DN76354_c0_g1_i1	gi|861624259|gb|KMQ88213.1|	uracil phosphoribosyltransferase-like protein	Lasius niger	3.3559e-69
TRINITY_DN76320_c1_g1_i1	gi|677071113|gb|KFP26741.1|	Retinal-specific ATP-binding cassette transporter, partial	Colius striatus	6.04213e-15
TRINITY_DN76369_c0_g1_i1	gi|118395632|ref|XP_001030163.1|	terbinafine resistance locus protein Yip1	Tetrahymena thermophila SB210	2.4945e-20
-	gi|89284456|gb|EAR82500.1|	terbinafine resistance locus protein Yip1	Tetrahymena thermophila SB210	-
TRINITY_DN76383_c1_g1_i1	gi|313238138|emb|CBY13235.1|	unnamed protein product	Oikopleura dioica	2.08357e-29
TRINITY_DN76341_c0_g1_i1	gi|118382545|ref|XP_001024430.1|	glycogen/starch/alpha-glucan phosphorylase	Tetrahymena thermophila SB210	1.56165e-18
-	gi|89306197|gb|EAS04185.1|	glycogen/starch/alpha-glucan phosphorylase	Tetrahymena thermophila SB210	-
TRINITY_DN76346_c0_g1_i1	gi|157133855|ref|XP_001663042.1|	AAEL012910-PA	Aedes aegypti	2.28214e-37
-	gi|108870666|gb|EAT34891.1|	AAEL012910-PA	Aedes aegypti	-
TRINITY_DN76346_c1_g1_i1	gi|914577078|gb|KOB78851.1|	Uncharacterized protein OBRU01_01363	Operophtera brumata	2.12923e-16
TRINITY_DN76307_c1_g1_i1	gi|914574929|gb|KOB77133.1|	Laccase 1	Operophtera brumata	5.54363e-14
TRINITY_DN76307_c1_g2_i1	gi|195438331|ref|XP_002067090.1|	GK24202	Drosophila willistoni	6.69513e-28
-	gi|194163175|gb|EDW78076.1|	uncharacterized protein Dwil_GK24202	Drosophila willistoni	-
TRINITY_DN76307_c1_g4_i1	gi|914574929|gb|KOB77133.1|	Laccase 1	Operophtera brumata	8.5705e-49
TRINITY_DN76307_c2_g1_i1	gi|170053960|ref|XP_001862911.1|	multicopper oxidase	Culex quinquefasciatus	1.67965e-38
-	gi|167874381|gb|EDS37764.1|	multicopper oxidase	Culex quinquefasciatus	-
TRINITY_DN45536_c0_g1_i1	gi|146163174|ref|XP_001010934.2|	transcription factor BTF3a	Tetrahymena thermophila SB210	7.07249e-43
-	gi|146146131|gb|EAR90689.2|	transcription factor BTF3a	Tetrahymena thermophila SB210	-
-	gi|124392323|emb|CAK57856.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN70436_c0_g1_i1	gi|767170206|dbj|BAQ58829.1|	slit protein	Daphnia magna	1.83201e-18
TRINITY_DN70436_c0_g2_i1	gi|767170206|dbj|BAQ58829.1|	slit protein	Daphnia magna	1.77599e-18
TRINITY_DN70409_c0_g1_i1	gi|118397600|ref|XP_001031132.1|	short chain dehydrogenase	Tetrahymena thermophila SB210	3.80203e-22
-	gi|89285455|gb|EAR83469.1|	short chain dehydrogenase	Tetrahymena thermophila SB210	-
TRINITY_DN70481_c0_g1_i1	gi|677569971|gb|AIM47237.1|	broad-complex, partial	Diploptera punctata	4.12221e-45
TRINITY_DN70451_c0_g1_i1	gi|829146242|ref|XP_001010057.2|	ER lumen protein retaining receptor	Tetrahymena thermophila SB210	1.3024e-57
-	gi|586743571|gb|EAR89812.2|	ER lumen protein retaining receptor	Tetrahymena thermophila SB210	-
TRINITY_DN70451_c0_g2_i1	gi|829146242|ref|XP_001010057.2|	ER lumen protein retaining receptor	Tetrahymena thermophila SB210	4.58663e-13
-	gi|586743571|gb|EAR89812.2|	ER lumen protein retaining receptor	Tetrahymena thermophila SB210	-
-	gi|124401231|emb|CAK66711.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124397426|emb|CAK62931.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN70415_c1_g1_i1	gi|829190629|ref|XP_001029521.2|	zinc finger lsd1 subclass family protein	Tetrahymena thermophila SB210	3.25836e-08
-	gi|586729351|gb|EAR81858.2|	zinc finger lsd1 subclass family protein	Tetrahymena thermophila SB210	-
TRINITY_DN70497_c0_g1_i1	gi|146182285|ref|XP_001024283.2|	phospholipid-translocating P-type ATPase, flippase family protein	Tetrahymena thermophila SB210	7.41663e-13
-	gi|146143890|gb|EAS04038.2|	phospholipid-translocating P-type ATPase, flippase family protein	Tetrahymena thermophila SB210	-
TRINITY_DN14298_c0_g1_i1	gi|401624115|gb|EJS42185.1|	pkh1p	Saccharomyces arboricola H-6	1.18836e-06
TRINITY_DN48584_c0_g1_i1	gi|646692582|gb|KDR07464.1|	Voltage-dependent calcium channel gamma-1 subunit	Zootermopsis nevadensis	2.4241e-52
TRINITY_DN48584_c0_g2_i1	gi|646692582|gb|KDR07464.1|	Voltage-dependent calcium channel gamma-1 subunit	Zootermopsis nevadensis	2.4241e-52
TRINITY_DN62587_c1_g1_i1	gi|118376386|ref|XP_001021375.1|	MATE domain protein	Tetrahymena thermophila SB210	1.00863e-07
-	gi|89303142|gb|EAS01130.1|	MATE domain protein	Tetrahymena thermophila SB210	-
TRINITY_DN62573_c0_g1_i1	gi|170068385|ref|XP_001868846.1|	mRNA capping enzyme	Culex quinquefasciatus	3.9273e-61
-	gi|167864414|gb|EDS27797.1|	mRNA capping enzyme	Culex quinquefasciatus	-
TRINITY_DN62545_c0_g1_i1	gi|307196678|gb|EFN78137.1|	Probable G-protein coupled receptor B0563.6	Harpegnathos saltator	1.76965e-21
-	gi|124429389|emb|CAK94181.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124429389|emb|CAK94181.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN9637_c0_g1_i1	gi|227343493|gb|ACP27599.1|	glutathione S-transferase	Chironomus tentans	5.18605e-07
-	gi|124427984|emb|CAK92759.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN84230_c0_g1_i1	gi|414151626|gb|AFW98986.1|	prophenoloxidase activating factor	Fenneropenaeus chinensis	1.86733e-138
TRINITY_DN84230_c0_g2_i1	gi|414151626|gb|AFW98986.1|	prophenoloxidase activating factor	Fenneropenaeus chinensis	7.2833e-62
TRINITY_DN84211_c0_g1_i1	gi|328898966|gb|AEB54626.1|	ctf8	Procambarus clarkii	3.22123e-31
TRINITY_DN84211_c0_g1_i2	gi|328898966|gb|AEB54626.1|	ctf8	Procambarus clarkii	1.37801e-32
TRINITY_DN84211_c0_g1_i3	gi|328898966|gb|AEB54626.1|	ctf8	Procambarus clarkii	4.18255e-32
TRINITY_DN84234_c2_g1_i1	gi|194748371|ref|XP_001956619.1|	GF25304	Drosophila ananassae	5.63114e-06
-	gi|190623901|gb|EDV39425.1|	uncharacterized protein Dana_GF25304	Drosophila ananassae	-
TRINITY_DN84290_c0_g1_i1	gi|646700583|gb|KDR10693.1|	Propionyl-CoA carboxylase alpha chain, mitochondrial	Zootermopsis nevadensis	0.0
TRINITY_DN84290_c0_g2_i1	gi|646700583|gb|KDR10693.1|	Propionyl-CoA carboxylase alpha chain, mitochondrial	Zootermopsis nevadensis	0.0
TRINITY_DN84283_c0_g1_i1	gi|50417237|gb|AAH77147.1|	Rrp12 protein	Danio rerio	1.16518e-63
TRINITY_DN84286_c0_g2_i1	gi|939220632|gb|EDV37748.2|	LOW QUALITY PROTEIN: uncharacterized protein Dana_GF13608	Drosophila ananassae	8.79727e-152
TRINITY_DN84249_c2_g1_i1	gi|225709202|gb|ACO10447.1|	Heat shock protein 67B2	Caligus rogercresseyi	4.46167e-24
-	gi|74831270|emb|CAI39274.1|	drg_B82	Paramecium tetraurelia	-
-	gi|124420808|emb|CAK85711.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN84270_c1_g1_i2	gi|118386344|ref|XP_001026291.1|	Rab-family small GTPase	Tetrahymena thermophila SB210	1.31127e-14
-	gi|89308058|gb|EAS06046.1|	Rab-family small GTPase	Tetrahymena thermophila SB210	-
-	gi|307777822|dbj|BAJ21307.1|	Rab-family small GTPase RabX12	Tetrahymena thermophila	-
TRINITY_DN84245_c1_g1_i1	gi|187039426|emb|CAP21535.1|	Protein CBG25090, partial	Caenorhabditis briggsae	4.65842e-08
TRINITY_DN84207_c0_g1_i1	gi|157142151|ref|XP_001647836.1|	AAEL014226-PA	Aedes aegypti	2.73673e-34
-	gi|108868274|gb|EAT32504.1|	AAEL014226-PA	Aedes aegypti	-
TRINITY_DN84207_c0_g1_i2	gi|157142151|ref|XP_001647836.1|	AAEL014226-PA	Aedes aegypti	1.28579e-35
-	gi|108868274|gb|EAT32504.1|	AAEL014226-PA	Aedes aegypti	-
TRINITY_DN84263_c1_g2_i1	gi|914558652|gb|KOB66746.1|	Uncharacterized protein OBRU01_21069	Operophtera brumata	4.84233e-27
TRINITY_DN84267_c0_g1_i1	gi|124088843|ref|XP_001347257.1|	40s ribosomal protein S15	Paramecium tetraurelia strain d4-2	1.53162e-40
-	gi|124390062|emb|CAK55604.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124393614|emb|CAK59141.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124405063|emb|CAK70505.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124405897|emb|CAK71328.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124407006|emb|CAK72414.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124423116|emb|CAK87920.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124424853|emb|CAK89642.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124425754|emb|CAK90538.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN84267_c0_g1_i2	gi|124088843|ref|XP_001347257.1|	40s ribosomal protein S15	Paramecium tetraurelia strain d4-2	1.4062e-36
-	gi|124390062|emb|CAK55604.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124393614|emb|CAK59141.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124405063|emb|CAK70505.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124405897|emb|CAK71328.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124407006|emb|CAK72414.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124423116|emb|CAK87920.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124424853|emb|CAK89642.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124425754|emb|CAK90538.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN84267_c0_g2_i1	gi|124088843|ref|XP_001347257.1|	40s ribosomal protein S15	Paramecium tetraurelia strain d4-2	1.65266e-43
-	gi|124390062|emb|CAK55604.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124393614|emb|CAK59141.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124405063|emb|CAK70505.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124405897|emb|CAK71328.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124407006|emb|CAK72414.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124423116|emb|CAK87920.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124424853|emb|CAK89642.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124425754|emb|CAK90538.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN84247_c0_g3_i1	gi|51235736|gb|AAT98633.1|	orphan nuclear receptor E75C	Manduca sexta	7.06251e-47
TRINITY_DN84243_c0_g1_i1	gi|744514391|gb|AJC97118.1|	Rab11A	Macrobrachium rosenbergii	1.18186e-114
TRINITY_DN84243_c0_g2_i2	gi|744514391|gb|AJC97118.1|	Rab11A	Macrobrachium rosenbergii	3.21801e-125
TRINITY_DN84268_c0_g1_i1	gi|646689676|gb|KDR06665.1|	Exocyst complex component 5	Zootermopsis nevadensis	6.71866e-175
TRINITY_DN84268_c0_g1_i2	gi|646689676|gb|KDR06665.1|	Exocyst complex component 5	Zootermopsis nevadensis	0.0
TRINITY_DN84268_c0_g1_i3	gi|646689676|gb|KDR06665.1|	Exocyst complex component 5	Zootermopsis nevadensis	1.18155e-30
TRINITY_DN84271_c0_g1_i1	gi|25989389|gb|AAL50117.1|	actin	Vorticella microstoma	9.16685e-49
TRINITY_DN84271_c1_g2_i1	gi|25989389|gb|AAL50117.1|	actin	Vorticella microstoma	3.98994e-101
TRINITY_DN84261_c1_g1_i1	gi|646710433|gb|KDR15952.1|	Poly(ADP-ribose) glycohydrolase ARH3	Zootermopsis nevadensis	9.2772e-103
TRINITY_DN84261_c1_g1_i2	gi|646710433|gb|KDR15952.1|	Poly(ADP-ribose) glycohydrolase ARH3	Zootermopsis nevadensis	5.99541e-55
TRINITY_DN84261_c1_g2_i1	gi|646710433|gb|KDR15952.1|	Poly(ADP-ribose) glycohydrolase ARH3	Zootermopsis nevadensis	4.41785e-32
TRINITY_DN84220_c0_g1_i1	gi|262401189|gb|ACY66497.1|	splicing factor arginine/serine-rich 7	Scylla paramamosain	1.10555e-36
TRINITY_DN84220_c0_g1_i2	gi|262401189|gb|ACY66497.1|	splicing factor arginine/serine-rich 7	Scylla paramamosain	1.22592e-36
TRINITY_DN84220_c0_g2_i1	gi|262401189|gb|ACY66497.1|	splicing factor arginine/serine-rich 7	Scylla paramamosain	1.65624e-37
TRINITY_DN84218_c0_g1_i1	gi|646709737|gb|KDR15458.1|	SEC14-like protein 1	Zootermopsis nevadensis	2.55414e-70
TRINITY_DN84218_c0_g2_i1	gi|646709737|gb|KDR15458.1|	SEC14-like protein 1	Zootermopsis nevadensis	3.85931e-70
TRINITY_DN84218_c0_g3_i1	gi|646709737|gb|KDR15458.1|	SEC14-like protein 1	Zootermopsis nevadensis	7.27454e-95
TRINITY_DN84218_c0_g3_i2	gi|646709737|gb|KDR15458.1|	SEC14-like protein 1	Zootermopsis nevadensis	5.65806e-77
TRINITY_DN84218_c1_g1_i1	gi|646709737|gb|KDR15458.1|	SEC14-like protein 1	Zootermopsis nevadensis	7.49044e-34
TRINITY_DN84237_c1_g1_i1	gi|47087371|ref|NP_998577.1|	DNA repair protein RAD51 homolog 2	Danio rerio	1.93419e-13
-	gi|30354420|gb|AAH52122.1|	Zgc:56581	Danio rerio	-
TRINITY_DN84216_c0_g1_i1	gi|646715825|gb|KDR19293.1|	Glutamine and serine-rich protein 1	Zootermopsis nevadensis	1.93645e-70
TRINITY_DN84248_c1_g1_i1	gi|646719153|gb|KDR21361.1|	CWF19-like protein 2	Zootermopsis nevadensis	8.41523e-46
TRINITY_DN84248_c1_g1_i2	gi|646719153|gb|KDR21361.1|	CWF19-like protein 2	Zootermopsis nevadensis	3.09124e-125
-	gi|405950279|gb|EKC18276.1|	Immediate early response 3-interacting protein 1	Crassostrea gigas	-
-	gi|405950279|gb|EKC18276.1|	Immediate early response 3-interacting protein 1	Crassostrea gigas	-
TRINITY_DN84291_c0_g2_i1	gi|308220078|gb|ADO22611.1|	LIM class homeobox transcription factor Lmx	Mnemiopsis leidyi	9.84417e-13
TRINITY_DN84279_c1_g1_i1	gi|829099366|ref|XP_976660.2|	patatin family phospholipase	Tetrahymena thermophila SB210	5.71909e-21
-	gi|586746380|gb|EAR86065.2|	patatin family phospholipase	Tetrahymena thermophila SB210	-
TRINITY_DN84279_c2_g1_i1	gi|829099366|ref|XP_976660.2|	patatin family phospholipase	Tetrahymena thermophila SB210	2.64034e-57
-	gi|586746380|gb|EAR86065.2|	patatin family phospholipase	Tetrahymena thermophila SB210	-
-	gi|124424058|emb|CAK88850.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN78502_c0_g1_i1	gi|270014225|gb|EFA10673.1|	muscle-specific protein 300	Tribolium castaneum	5.59749e-17
TRINITY_DN78579_c0_g1_i2	gi|307206675|gb|EFN84640.1|	Uncharacterized protein KIAA0329/KIAA0297	Harpegnathos saltator	3.5602e-18
TRINITY_DN78579_c0_g1_i3	gi|930669531|gb|KPJ10413.1|	WD repeat-containing protein CG11141	Papilio machaon	2.84271e-07
TRINITY_DN78572_c0_g1_i1	gi|954192112|gb|KRX04868.1|	P-loop containing nucleoside triphosphate hydrolase	Pseudocohnilembus persalinus	4.0938e-18
TRINITY_DN78572_c1_g1_i1	gi|118365411|ref|XP_001015926.1|	Ras-related C3 botulinum toxin substrate 1 (Rho family, small GTP-binding Rac1)-like protein	Tetrahymena thermophila SB210	4.08372e-12
-	gi|89297693|gb|EAR95681.1|	Ras-related C3 botulinum toxin substrate 1 (Rho family, small GTP-binding Rac1)-like protein	Tetrahymena thermophila SB210	-
TRINITY_DN78507_c2_g1_i1	gi|829167067|ref|XP_001014699.2|	ubiquitin carboxy-terminal hydrolase	Tetrahymena thermophila SB210	1.22753e-39
-	gi|586739090|gb|EAR94410.2|	ubiquitin carboxy-terminal hydrolase	Tetrahymena thermophila SB210	-
TRINITY_DN78545_c0_g1_i1	gi|931466898|gb|KPK49030.1|	delta(24(24(1)))-sterol reductase	Myxococcales bacterium SG8_38_1	2.27036e-162
TRINITY_DN78505_c0_g1_i1	gi|829188816|ref|XP_001030010.2|	casein kinase	Tetrahymena thermophila SB210	3.34211e-44
-	gi|586730320|gb|EAR82347.2|	casein kinase	Tetrahymena thermophila SB210	-
-	gi|124414143|emb|CAK79268.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124414143|emb|CAK79268.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN78566_c0_g1_i1	gi|922852413|gb|KOO21104.1|	major facilitator family protein	Chrysochromulina sp. CCMP291	3.8756e-14
TRINITY_DN78566_c1_g1_i1	gi|922852413|gb|KOO21104.1|	major facilitator family protein	Chrysochromulina sp. CCMP291	3.78796e-19
TRINITY_DN78531_c0_g1_i1	gi|675363925|gb|KFM56827.1|	Protein FAM135A, partial	Stegodyphus mimosarum	4.70931e-29
TRINITY_DN78574_c0_g2_i1	gi|915659827|gb|KOC62723.1|	Transcription elongation factor SPT6	Habropoda laboriosa	8.08977e-100
TRINITY_DN78574_c0_g3_i1	gi|861605085|gb|KMQ84305.1|	transcription elongation factor spt6	Lasius niger	2.94173e-81
TRINITY_DN78571_c0_g1_i1	gi|408368249|gb|AFU61122.1|	Ras-related C3 botulinum toxin substrate 1	Fenneropenaeus chinensis	6.66126e-118
TRINITY_DN78571_c0_g1_i2	gi|944450843|gb|KQL90202.1|	ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3)	Alligator mississippiensis	1.30623e-75
TRINITY_DN78571_c0_g1_i3	gi|408368249|gb|AFU61122.1|	Ras-related C3 botulinum toxin substrate 1	Fenneropenaeus chinensis	1.15974e-109
TRINITY_DN78573_c0_g1_i1	gi|675389072|gb|KFM81969.1|	Pre-mRNA cleavage complex 2 protein Pcf11, partial	Stegodyphus mimosarum	4.2796e-41
TRINITY_DN78564_c3_g1_i1	gi|924553117|gb|ALC38392.1|	CG31728	Drosophila busckii	4.35095e-10
-	gi|405974900|gb|EKC39512.1|	Perlucin	Crassostrea gigas	-
TRINITY_DN78567_c0_g1_i1	gi|937921424|dbj|BAS96341.1|	Os06g0167000, partial	Oryza sativa Japonica Group	1.84012e-91
TRINITY_DN78567_c0_g2_i1	gi|74204456|dbj|BAE39975.1|	unnamed protein product	Mus musculus	4.40354e-70
TRINITY_DN78567_c3_g1_i1	gi|678346111|emb|CDW71085.1|	pre-mrna-processing-splicing factor 8	Stylonychia lemnae	1.06743e-31
TRINITY_DN78512_c0_g1_i2	gi|829150347|ref|XP_001010658.2|	STOP protein	Tetrahymena thermophila SB210	3.23226e-06
-	gi|586743076|gb|EAR90413.2|	STOP protein	Tetrahymena thermophila SB210	-
TRINITY_DN51865_c0_g1_i1	gi|642105771|emb|CDQ73930.1|	unnamed protein product	Oncorhynchus mykiss	1.0225e-107
-	gi|676590535|gb|KFO78006.1|	Calmodulin, striated muscle	Cuculus canorus	-
TRINITY_DN95039_c0_g1_i1	gi|829194971|ref|XP_001025259.3|	tubulin-tyrosine ligase family protein	Tetrahymena thermophila SB210	1.32515e-12
-	gi|586726925|gb|EAS05014.3|	tubulin-tyrosine ligase family protein	Tetrahymena thermophila SB210	-
TRINITY_DN95046_c0_g1_i1	gi|921728813|emb|CTV64916.1|	lactose operon repressor	Escherichia coli	1.63737e-112
-	gi|124396206|emb|CAK61718.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|124398390|emb|CAK63888.1|	unnamed protein product	Paramecium tetraurelia	-
-	gi|319443347|pdb|2XZM|1	 Chain 1, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 	1 Chain 1, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 1	-
-	gi|319443382|pdb|2XZN|1	 Chain 1, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 	1 Chain 1, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 2	-
-	gi|524933463|pdb|4BPE|1	 Chain 1, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	1 Chain 1, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 1	-
-	gi|524933515|pdb|4BPN|1	 Chain 1, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	1 Chain 1, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 2	-
-	gi|524933555|pdb|4BPO|1	 Chain 1, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	1 Chain 1, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 3	-
-	gi|524933597|pdb|4BPP|1	 Chain 1, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	1 Chain 1, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 4	-
-	gi|315570347|tpg|DAA33992.1|	TPA_exp: 40S ribosomal protein rpS28e	Tetrahymena thermophila	-
TRINITY_DN95025_c0_g1_i1	gi|943591742|gb|ALL53297.1|	Wnt5a ligand	Thamnocephalus platyurus	2.5863e-85
TRINITY_DN95043_c0_g1_i1	gi|123393935|ref|XP_001300478.1|	mucin	Trichomonas vaginalis G3	2.15119e-06
TRINITY_DN95012_c0_g1_i1	gi|357470167|ref|XP_003605368.1|	zinc finger, C3HC4 type (RING finger) protein	Medicago truncatula	7.85615e-10
-	gi|355506423|gb|AES87565.1|	zinc finger, C3HC4 type (RING finger) protein	Medicago truncatula	-
TRINITY_DN95088_c0_g1_i1	gi|540849851|gb|AGV15455.1|	PIWI-1	Portunus trituberculatus	5.02547e-14
TRINITY_DN95053_c0_g1_i1	gi|952541862|gb|KRT86414.1|	Actin binding protein	Oryctes borbonicus	2.89394e-44
TRINITY_DN23159_c0_g1_i1	gi|646718424|gb|KDR20894.1|	Abhydrolase domain-containing protein 3, partial	Zootermopsis nevadensis	6.93006e-76
TRINITY_DN23101_c0_g1_i1	gi|223995233|ref|XP_002287300.1|	vacuolar membrane proton pump, inorganic pyrophosphatase	Thalassiosira pseudonana CCMP1335	2.44582e-14
-	gi|220976416|gb|EED94743.1|	vacuolar membrane proton pump, inorganic pyrophosphatase	Thalassiosira pseudonana CCMP1335	-
TRINITY_DN23137_c0_g1_i1	gi|675376216|gb|KFM69118.1|	Neuroblastoma-amplified sequence, partial	Stegodyphus mimosarum	4.19598e-19
TRINITY_DN53096_c0_g1_i1	gi|118395270|ref|XP_001029987.1|	antioxidant, AhpC/TSA family protein	Tetrahymena thermophila SB210	1.28963e-28
-	gi|89284270|gb|EAR82324.1|	antioxidant, AhpC/TSA family protein	Tetrahymena thermophila SB210	-
TRINITY_DN92728_c0_g1_i1	gi|654467824|ref|WP_027938215.1|	translation initiation factor IF-2	Anaeroarcus burkinensis	4.5593e-07
-	gi|124404847|emb|CAK70297.1|	unnamed protein product	Paramecium tetraurelia	-
TRINITY_DN92798_c10_g1_i1	gi|646721558|gb|KDR22855.1|	Core histone macro-H2A.1	Zootermopsis nevadensis	2.29166e-132
TRINITY_DN92715_c3_g1_i1	gi|675384606|gb|KFM77503.1|	Calpain-7, partial	Stegodyphus mimosarum	1.81195e-161
TRINITY_DN92715_c3_g1_i2	gi|675384606|gb|KFM77503.1|	Calpain-7, partial	Stegodyphus mimosarum	4.46021e-59
TRINITY_DN92715_c3_g1_i3	gi|675384606|gb|KFM77503.1|	Calpain-7, partial	Stegodyphus mimosarum	4.76162e-59
