Query Name	Accession	Subject Name	Taxonomy	Hsp Expect
TRINITY_DN84247_c0_g3_i1	gi|51235736|gb|AAT98633.1|	orphan nuclear receptor E75C	Manduca sexta	7.06251e-47
TRINITY_DN84243_c0_g1_i1	gi|744514391|gb|AJC97118.1|	Rab11A	Macrobrachium rosenbergii	1.18186e-114
TRINITY_DN84243_c0_g2_i2	gi|744514391|gb|AJC97118.1|	Rab11A	Macrobrachium rosenbergii	3.21801e-125
TRINITY_DN84268_c0_g1_i1	gi|646689676|gb|KDR06665.1|	Exocyst complex component 5	Zootermopsis nevadensis	6.71866e-175
TRINITY_DN84268_c0_g1_i2	gi|646689676|gb|KDR06665.1|	Exocyst complex component 5	Zootermopsis nevadensis	0.0
TRINITY_DN84268_c0_g1_i3	gi|646689676|gb|KDR06665.1|	Exocyst complex component 5	Zootermopsis nevadensis	1.18155e-30
TRINITY_DN84271_c0_g1_i1	gi|25989389|gb|AAL50117.1|	actin	Vorticella microstoma	9.16685e-49
TRINITY_DN84271_c1_g2_i1	gi|25989389|gb|AAL50117.1|	actin	Vorticella microstoma	3.98994e-101
TRINITY_DN84261_c1_g1_i1	gi|646710433|gb|KDR15952.1|	Poly(ADP-ribose) glycohydrolase ARH3	Zootermopsis nevadensis	9.2772e-103
TRINITY_DN84261_c1_g1_i2	gi|646710433|gb|KDR15952.1|	Poly(ADP-ribose) glycohydrolase ARH3	Zootermopsis nevadensis	5.99541e-55
TRINITY_DN84261_c1_g2_i1	gi|646710433|gb|KDR15952.1|	Poly(ADP-ribose) glycohydrolase ARH3	Zootermopsis nevadensis	4.41785e-32
TRINITY_DN84220_c0_g1_i1	gi|262401189|gb|ACY66497.1|	splicing factor arginine/serine-rich 7	Scylla paramamosain	1.10555e-36
TRINITY_DN84220_c0_g1_i2	gi|262401189|gb|ACY66497.1|	splicing factor arginine/serine-rich 7	Scylla paramamosain	1.22592e-36
TRINITY_DN84220_c0_g2_i1	gi|262401189|gb|ACY66497.1|	splicing factor arginine/serine-rich 7	Scylla paramamosain	1.65624e-37
TRINITY_DN84218_c0_g1_i1	gi|646709737|gb|KDR15458.1|	SEC14-like protein 1	Zootermopsis nevadensis	2.55414e-70
TRINITY_DN84218_c0_g2_i1	gi|646709737|gb|KDR15458.1|	SEC14-like protein 1	Zootermopsis nevadensis	3.85931e-70
TRINITY_DN84218_c0_g3_i1	gi|646709737|gb|KDR15458.1|	SEC14-like protein 1	Zootermopsis nevadensis	7.27454e-95
TRINITY_DN84218_c0_g3_i2	gi|646709737|gb|KDR15458.1|	SEC14-like protein 1	Zootermopsis nevadensis	5.65806e-77
TRINITY_DN84218_c1_g1_i1	gi|646709737|gb|KDR15458.1|	SEC14-like protein 1	Zootermopsis nevadensis	7.49044e-34
TRINITY_DN84237_c1_g1_i1	gi|47087371|ref|NP_998577.1|	DNA repair protein RAD51 homolog 2	Danio rerio	1.93419e-13
-	gi|30354420|gb|AAH52122.1|	Zgc:56581	Danio rerio	-
TRINITY_DN84216_c0_g1_i1	gi|646715825|gb|KDR19293.1|	Glutamine and serine-rich protein 1	Zootermopsis nevadensis	1.93645e-70
TRINITY_DN84248_c1_g1_i1	gi|646719153|gb|KDR21361.1|	CWF19-like protein 2	Zootermopsis nevadensis	8.41523e-46
TRINITY_DN84248_c1_g1_i2	gi|646719153|gb|KDR21361.1|	CWF19-like protein 2	Zootermopsis nevadensis	3.09124e-125
-	gi|405950279|gb|EKC18276.1|	Immediate early response 3-interacting protein 1	Crassostrea gigas	-
-	gi|405950279|gb|EKC18276.1|	Immediate early response 3-interacting protein 1	Crassostrea gigas	-
TRINITY_DN84291_c0_g2_i1	gi|308220078|gb|ADO22611.1|	LIM class homeobox transcription factor Lmx	Mnemiopsis leidyi	9.84417e-13
TRINITY_DN78502_c0_g1_i1	gi|270014225|gb|EFA10673.1|	muscle-specific protein 300	Tribolium castaneum	5.59749e-17
TRINITY_DN78579_c0_g1_i2	gi|307206675|gb|EFN84640.1|	Uncharacterized protein KIAA0329/KIAA0297	Harpegnathos saltator	3.5602e-18
TRINITY_DN78579_c0_g1_i3	gi|930669531|gb|KPJ10413.1|	WD repeat-containing protein CG11141	Papilio machaon	2.84271e-07
TRINITY_DN78545_c0_g1_i1	gi|931466898|gb|KPK49030.1|	delta(24(24(1)))-sterol reductase	Myxococcales bacterium SG8_38_1	2.27036e-162
TRINITY_DN78566_c0_g1_i1	gi|922852413|gb|KOO21104.1|	major facilitator family protein	Chrysochromulina sp. CCMP291	3.8756e-14
TRINITY_DN78566_c1_g1_i1	gi|922852413|gb|KOO21104.1|	major facilitator family protein	Chrysochromulina sp. CCMP291	3.78796e-19
TRINITY_DN78531_c0_g1_i1	gi|675363925|gb|KFM56827.1|	Protein FAM135A, partial	Stegodyphus mimosarum	4.70931e-29
TRINITY_DN78574_c0_g2_i1	gi|915659827|gb|KOC62723.1|	Transcription elongation factor SPT6	Habropoda laboriosa	8.08977e-100
TRINITY_DN78574_c0_g3_i1	gi|861605085|gb|KMQ84305.1|	transcription elongation factor spt6	Lasius niger	2.94173e-81
TRINITY_DN78571_c0_g1_i1	gi|408368249|gb|AFU61122.1|	Ras-related C3 botulinum toxin substrate 1	Fenneropenaeus chinensis	6.66126e-118
TRINITY_DN78571_c0_g1_i2	gi|944450843|gb|KQL90202.1|	ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3)	Alligator mississippiensis	1.30623e-75
TRINITY_DN78571_c0_g1_i3	gi|408368249|gb|AFU61122.1|	Ras-related C3 botulinum toxin substrate 1	Fenneropenaeus chinensis	1.15974e-109
TRINITY_DN78573_c0_g1_i1	gi|675389072|gb|KFM81969.1|	Pre-mRNA cleavage complex 2 protein Pcf11, partial	Stegodyphus mimosarum	4.2796e-41
TRINITY_DN78564_c3_g1_i1	gi|924553117|gb|ALC38392.1|	CG31728	Drosophila busckii	4.35095e-10
-	gi|405974900|gb|EKC39512.1|	Perlucin	Crassostrea gigas	-
TRINITY_DN78567_c0_g1_i1	gi|937921424|dbj|BAS96341.1|	Os06g0167000, partial	Oryza sativa Japonica Group	1.84012e-91
TRINITY_DN78567_c0_g2_i1	gi|74204456|dbj|BAE39975.1|	unnamed protein product	Mus musculus	4.40354e-70
TRINITY_DN51865_c0_g1_i1	gi|642105771|emb|CDQ73930.1|	unnamed protein product	Oncorhynchus mykiss	1.0225e-107
-	gi|676590535|gb|KFO78006.1|	Calmodulin, striated muscle	Cuculus canorus	-
-	gi|319443347|pdb|2XZM|1	 Chain 1, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 	1 Chain 1, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 1	-
-	gi|319443382|pdb|2XZN|1	 Chain 1, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 	1 Chain 1, Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Initiation Factor 1. This File Contains The 40s Subunit And Initiation Factor For Molecule 2	-
-	gi|524933463|pdb|4BPE|1	 Chain 1, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	1 Chain 1, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 1	-
-	gi|524933515|pdb|4BPN|1	 Chain 1, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	1 Chain 1, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 2	-
-	gi|524933555|pdb|4BPO|1	 Chain 1, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	1 Chain 1, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 3	-
-	gi|524933597|pdb|4BPP|1	 Chain 1, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 	1 Chain 1, The Crystal Structure Of The Eukaryotic 40s Ribosomal Subunit In Complex With Eif1 And Eif1a - Complex 4	-
TRINITY_DN95025_c0_g1_i1	gi|943591742|gb|ALL53297.1|	Wnt5a ligand	Thamnocephalus platyurus	2.5863e-85
TRINITY_DN95043_c0_g1_i1	gi|123393935|ref|XP_001300478.1|	mucin	Trichomonas vaginalis G3	2.15119e-06
TRINITY_DN95012_c0_g1_i1	gi|357470167|ref|XP_003605368.1|	zinc finger, C3HC4 type (RING finger) protein	Medicago truncatula	7.85615e-10
-	gi|355506423|gb|AES87565.1|	zinc finger, C3HC4 type (RING finger) protein	Medicago truncatula	-
TRINITY_DN95088_c0_g1_i1	gi|540849851|gb|AGV15455.1|	PIWI-1	Portunus trituberculatus	5.02547e-14
TRINITY_DN95053_c0_g1_i1	gi|952541862|gb|KRT86414.1|	Actin binding protein	Oryctes borbonicus	2.89394e-44
TRINITY_DN23159_c0_g1_i1	gi|646718424|gb|KDR20894.1|	Abhydrolase domain-containing protein 3, partial	Zootermopsis nevadensis	6.93006e-76
TRINITY_DN23101_c0_g1_i1	gi|223995233|ref|XP_002287300.1|	vacuolar membrane proton pump, inorganic pyrophosphatase	Thalassiosira pseudonana CCMP1335	2.44582e-14
-	gi|220976416|gb|EED94743.1|	vacuolar membrane proton pump, inorganic pyrophosphatase	Thalassiosira pseudonana CCMP1335	-
TRINITY_DN23137_c0_g1_i1	gi|675376216|gb|KFM69118.1|	Neuroblastoma-amplified sequence, partial	Stegodyphus mimosarum	4.19598e-19
TRINITY_DN92728_c0_g1_i1	gi|654467824|ref|WP_027938215.1|	translation initiation factor IF-2	Anaeroarcus burkinensis	4.5593e-07
TRINITY_DN92798_c10_g1_i1	gi|646721558|gb|KDR22855.1|	Core histone macro-H2A.1	Zootermopsis nevadensis	2.29166e-132
TRINITY_DN92715_c3_g1_i1	gi|675384606|gb|KFM77503.1|	Calpain-7, partial	Stegodyphus mimosarum	1.81195e-161
TRINITY_DN92715_c3_g1_i2	gi|675384606|gb|KFM77503.1|	Calpain-7, partial	Stegodyphus mimosarum	4.46021e-59
TRINITY_DN92715_c3_g1_i3	gi|675384606|gb|KFM77503.1|	Calpain-7, partial	Stegodyphus mimosarum	4.76162e-59
TRINITY_DN92715_c3_g1_i4	gi|675384606|gb|KFM77503.1|	Calpain-7, partial	Stegodyphus mimosarum	1.57108e-161
TRINITY_DN92731_c1_g1_i2	gi|307176275|gb|EFN65906.1|	ETS-like proteinous factor	Camponotus floridanus	3.01987e-33
TRINITY_DN92745_c0_g1_i1	gi|328899492|gb|AEB54638.1|	ribosomal protein L10	Procambarus clarkii	2.46041e-135
TRINITY_DN92745_c0_g1_i3	gi|258406678|gb|ACV72062.1|	QM protein	Penaeus monodon	9.8336e-96
-	gi|429843492|gb|AGA16579.1|	QM protein	Litopenaeus vannamei	-
TRINITY_DN92745_c0_g1_i4	gi|328899492|gb|AEB54638.1|	ribosomal protein L10	Procambarus clarkii	1.09244e-78
TRINITY_DN92745_c0_g1_i5	gi|258406678|gb|ACV72062.1|	QM protein	Penaeus monodon	9.05918e-96
-	gi|429843492|gb|AGA16579.1|	QM protein	Litopenaeus vannamei	-
TRINITY_DN92745_c0_g1_i8	gi|258406678|gb|ACV72062.1|	QM protein	Penaeus monodon	7.13313e-96
-	gi|429843492|gb|AGA16579.1|	QM protein	Litopenaeus vannamei	-
TRINITY_DN92720_c1_g4_i4	gi|225712486|gb|ACO12089.1|	Cuticle protein 19	Lepeophtheirus salmonis	1.79531e-12
TRINITY_DN92720_c1_g6_i1	gi|170066819|ref|XP_001868236.1|	cuticle protein	Culex quinquefasciatus	2.46653e-19
-	gi|167862979|gb|EDS26362.1|	cuticle protein	Culex quinquefasciatus	-
TRINITY_DN92754_c2_g1_i1	gi|646721642|gb|KDR22920.1|	Cullin-5	Zootermopsis nevadensis	0.0
TRINITY_DN92754_c2_g1_i3	gi|646721642|gb|KDR22920.1|	Cullin-5	Zootermopsis nevadensis	0.0
TRINITY_DN92754_c4_g1_i1	gi|669225197|emb|CDW53510.1|	Protein maternal effect lethal 26, partial	Trichuris trichiura	1.33753e-12
TRINITY_DN92784_c1_g1_i1	gi|728678819|gb|AIY69127.1|	CYP307, partial	Neocaridina denticulata	3.42375e-153
TRINITY_DN92784_c1_g1_i2	gi|728678819|gb|AIY69127.1|	CYP307, partial	Neocaridina denticulata	6.04365e-155
TRINITY_DN92784_c1_g1_i3	gi|728678819|gb|AIY69127.1|	CYP307, partial	Neocaridina denticulata	1.95024e-153
TRINITY_DN92712_c3_g1_i1	gi|340842896|gb|AEK78307.1|	adenine nucleotide translocase 2	Litopenaeus vannamei	8.67104e-126
TRINITY_DN92712_c3_g1_i2	gi|374722920|gb|AEZ68611.1|	adenine nucleotide translocase	Litopenaeus vannamei	0.0
TRINITY_DN92712_c3_g1_i3	gi|374722920|gb|AEZ68611.1|	adenine nucleotide translocase	Litopenaeus vannamei	1.69778e-166
TRINITY_DN92776_c2_g2_i1	gi|646706696|gb|KDR13803.1|	Collagen type IV alpha-3-binding protein	Zootermopsis nevadensis	1.69568e-72
TRINITY_DN92776_c2_g3_i1	gi|646706696|gb|KDR13803.1|	Collagen type IV alpha-3-binding protein	Zootermopsis nevadensis	2.53638e-51
TRINITY_DN92776_c2_g4_i1	gi|646706696|gb|KDR13803.1|	Collagen type IV alpha-3-binding protein	Zootermopsis nevadensis	2.45118e-42
TRINITY_DN92776_c3_g2_i3	gi|646707896|gb|KDR14423.1|	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	Zootermopsis nevadensis	3.88267e-81
TRINITY_DN92776_c3_g2_i4	gi|646707896|gb|KDR14423.1|	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	Zootermopsis nevadensis	1.20053e-80
TRINITY_DN92776_c3_g2_i5	gi|646707896|gb|KDR14423.1|	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	Zootermopsis nevadensis	2.09592e-80
TRINITY_DN92776_c3_g2_i6	gi|646707896|gb|KDR14423.1|	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	Zootermopsis nevadensis	9.91526e-81
TRINITY_DN92776_c3_g2_i9	gi|646707896|gb|KDR14423.1|	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	Zootermopsis nevadensis	2.51734e-80
TRINITY_DN92776_c3_g2_i10	gi|646707896|gb|KDR14423.1|	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	Zootermopsis nevadensis	3.17073e-81
TRINITY_DN92776_c4_g1_i1	gi|646715171|gb|KDR18875.1|	Clarin-1	Zootermopsis nevadensis	5.06768e-12
TRINITY_DN92776_c5_g1_i1	gi|675368584|gb|KFM61486.1|	Catenin alpha, partial	Stegodyphus mimosarum	4.40951e-47
TRINITY_DN92738_c7_g1_i1	gi|110294438|gb|ABG66641.1|	argonaute 1 isoform B	Penaeus monodon	0.0
-	gi|256860440|gb|ACV32156.1|	argonaute-like protein	Marsupenaeus japonicus	-
TRINITY_DN92738_c7_g1_i2	gi|110294438|gb|ABG66641.1|	argonaute 1 isoform B	Penaeus monodon	0.0
-	gi|256860440|gb|ACV32156.1|	argonaute-like protein	Marsupenaeus japonicus	-
TRINITY_DN92738_c7_g1_i3	gi|300517064|gb|ADK25180.1|	argonaute 1	Litopenaeus vannamei	0.0
TRINITY_DN92738_c7_g2_i1	gi|557636639|gb|AHA12408.1|	argonaute 1	Panulirus interruptus	3.65675e-45
TRINITY_DN92777_c1_g8_i1	gi|226372274|gb|ACO51762.1|	ZK1236.4	Rana catesbeiana	3.00212e-07
TRINITY_DN92777_c1_g9_i1	gi|226372274|gb|ACO51762.1|	ZK1236.4	Rana catesbeiana	5.42961e-08
TRINITY_DN92752_c0_g1_i2	gi|646705022|gb|KDR12923.1|	Optineurin	Zootermopsis nevadensis	1.09516e-22
TRINITY_DN92752_c0_g1_i4	gi|646705022|gb|KDR12923.1|	Optineurin	Zootermopsis nevadensis	1.42729e-22
TRINITY_DN92767_c2_g1_i2	gi|646707189|gb|KDR14050.1|	Phosphoinositide 3-kinase regulatory subunit 4	Zootermopsis nevadensis	4.817e-102
TRINITY_DN92739_c1_g1_i1	gi|157128781|ref|XP_001661518.1|	AAEL011242-PA	Aedes aegypti	0.0
-	gi|108872470|gb|EAT36695.1|	AAEL011242-PA	Aedes aegypti	-
TRINITY_DN92770_c1_g1_i1	gi|498532503|gb|AGL46986.1|	C-type lectin	Procambarus clarkii	4.6329e-15
TRINITY_DN92770_c1_g1_i2	gi|930246003|gb|ALF45199.1|	CTLDcp3	Macrobrachium nipponense	1.1084e-16
TRINITY_DN92770_c1_g1_i3	gi|930246003|gb|ALF45199.1|	CTLDcp3	Macrobrachium nipponense	4.1704e-07
TRINITY_DN92766_c0_g1_i1	gi|900915916|gb|KMZ05418.1|	uncharacterized protein Dsimw501_GD18332, isoform B	Drosophila simulans	0.0
TRINITY_DN92766_c0_g1_i2	gi|900915916|gb|KMZ05418.1|	uncharacterized protein Dsimw501_GD18332, isoform B	Drosophila simulans	0.0
TRINITY_DN92708_c0_g1_i1	gi|675366798|gb|KFM59700.1|	Alkaline phosphatase, tissue-nonspecific isozyme, partial	Stegodyphus mimosarum	4.98612e-150
TRINITY_DN92708_c0_g1_i2	gi|675366798|gb|KFM59700.1|	Alkaline phosphatase, tissue-nonspecific isozyme, partial	Stegodyphus mimosarum	1.35985e-116
TRINITY_DN92769_c0_g1_i1	gi|646714528|gb|KDR18458.1|	Trafficking protein particle complex subunit 2-like protein	Zootermopsis nevadensis	1.85554e-49
TRINITY_DN92769_c0_g1_i2	gi|646714528|gb|KDR18458.1|	Trafficking protein particle complex subunit 2-like protein	Zootermopsis nevadensis	7.38632e-51
TRINITY_DN92741_c0_g2_i1	gi|675384143|gb|KFM77040.1|	Transmembrane protein 53, partial	Stegodyphus mimosarum	8.98244e-11
TRINITY_DN92741_c3_g1_i4	gi|290462873|gb|ADD24484.1|	Transposable element Tc3 transposase	Lepeophtheirus salmonis	1.50985e-173
TRINITY_DN92741_c4_g1_i1	gi|290462873|gb|ADD24484.1|	Transposable element Tc3 transposase	Lepeophtheirus salmonis	4.05416e-07
TRINITY_DN92768_c0_g1_i1	gi|157107444|ref|XP_001649781.1|	AAEL000634-PA	Aedes aegypti	4.94715e-40
-	gi|108884067|gb|EAT48292.1|	AAEL000634-PA	Aedes aegypti	-
TRINITY_DN92768_c0_g1_i2	gi|925677812|gb|KOX74918.1|	Ceramide glucosyltransferase	Melipona quadrifasciata	4.91215e-31
TRINITY_DN92749_c0_g1_i1	gi|590000868|gb|AHL26191.1|	lipoprotein receptor 2B	Pandalopsis japonica	5.09295e-30
TRINITY_DN92749_c1_g1_i1	gi|590000868|gb|AHL26191.1|	lipoprotein receptor 2B	Pandalopsis japonica	1.15375e-79
TRINITY_DN92749_c2_g1_i1	gi|590000866|gb|AHL26190.1|	lipoprotein receptor 2A	Pandalopsis japonica	2.21848e-113
TRINITY_DN92789_c0_g1_i1	gi|195155733|ref|XP_002018755.1|	GL25782	Drosophila persimilis	6.66003e-36
-	gi|194114908|gb|EDW36951.1|	GL25782	Drosophila persimilis	-
TRINITY_DN92789_c0_g2_i1	gi|195155733|ref|XP_002018755.1|	GL25782	Drosophila persimilis	6.66003e-36
-	gi|194114908|gb|EDW36951.1|	GL25782	Drosophila persimilis	-
TRINITY_DN92789_c2_g1_i1	gi|321466278|gb|EFX77274.1|	notch 2	Daphnia pulex	0.0
TRINITY_DN92789_c3_g1_i1	gi|930679017|gb|KPJ18934.1|	Fibropellin-1	Papilio machaon	0.0
TRINITY_DN92705_c4_g2_i2	gi|451988477|gb|AGF90966.1|	ABC B7 transporter, partial	Rhipicephalus microplus	2.56245e-35
TRINITY_DN92705_c4_g2_i3	gi|451988477|gb|AGF90966.1|	ABC B7 transporter, partial	Rhipicephalus microplus	8.93375e-22
TRINITY_DN92714_c0_g1_i1	gi|157103359|ref|XP_001647945.1|	AAEL000042-PA	Aedes aegypti	5.65083e-12
-	gi|108884777|gb|EAT49002.1|	AAEL000042-PA	Aedes aegypti	-
TRINITY_DN92714_c0_g1_i2	gi|157103359|ref|XP_001647945.1|	AAEL000042-PA	Aedes aegypti	5.68399e-12
-	gi|108884777|gb|EAT49002.1|	AAEL000042-PA	Aedes aegypti	-
TRINITY_DN92753_c6_g1_i1	gi|675368932|gb|KFM61834.1|	RNA-directed DNA polymerase from mobile element jockey, partial	Stegodyphus mimosarum	5.80808e-22
TRINITY_DN92753_c10_g1_i1	gi|675368932|gb|KFM61834.1|	RNA-directed DNA polymerase from mobile element jockey, partial	Stegodyphus mimosarum	4.66946e-53
TRINITY_DN92753_c10_g1_i2	gi|727068545|gb|KHF24557.1|	ribonuclease HI	Solemya velum gill symbiont	6.33462e-74
TRINITY_DN92755_c2_g1_i1	gi|297251407|gb|ADI24987.1|	chitin deacetylase 1 precursor	Cherax quadricarinatus	1.06627e-180
TRINITY_DN92755_c3_g2_i1	gi|342326382|gb|AEL23106.1|	hnRNP protein	Cherax quadricarinatus	2.06095e-32
TRINITY_DN92723_c0_g1_i1	gi|683418137|gb|AIN39491.1|	POX-G	Spodoptera exigua	7.18921e-08
TRINITY_DN92723_c0_g1_i2	gi|765339601|ref|XP_001662610.2|	AAEL012481-PA, partial	Aedes aegypti	2.32825e-54
-	gi|403183282|gb|EAT35336.2|	AAEL012481-PA, partial	Aedes aegypti	-
TRINITY_DN92723_c0_g1_i3	gi|765339601|ref|XP_001662610.2|	AAEL012481-PA, partial	Aedes aegypti	3.29463e-54
-	gi|403183282|gb|EAT35336.2|	AAEL012481-PA, partial	Aedes aegypti	-
TRINITY_DN92729_c0_g1_i1	gi|646701391|gb|KDR11133.1|	FIT family protein	Zootermopsis nevadensis	3.70406e-22
TRINITY_DN92729_c0_g1_i2	gi|646701391|gb|KDR11133.1|	FIT family protein	Zootermopsis nevadensis	1.61658e-95
TRINITY_DN92729_c0_g1_i4	gi|646701391|gb|KDR11133.1|	FIT family protein	Zootermopsis nevadensis	1.37978e-96
TRINITY_DN92729_c0_g1_i5	gi|646701391|gb|KDR11133.1|	FIT family protein	Zootermopsis nevadensis	1.84304e-95
TRINITY_DN92716_c2_g1_i2	gi|599044378|ref|NP_001278073.1|	probable ATP-dependent RNA helicase DHX35 isoform b	Mus musculus	5.00513e-89
TRINITY_DN92716_c2_g1_i3	gi|599044378|ref|NP_001278073.1|	probable ATP-dependent RNA helicase DHX35 isoform b	Mus musculus	3.92985e-89
TRINITY_DN92716_c3_g2_i1	gi|164685130|gb|ABY66598.1|	pyruvate kinase 3	Litopenaeus vannamei	1.22793e-56
TRINITY_DN92716_c3_g2_i2	gi|164685130|gb|ABY66598.1|	pyruvate kinase 3	Litopenaeus vannamei	0.0
TRINITY_DN92716_c3_g2_i3	gi|164685128|gb|ABY66597.1|	pyruvate kinase 2	Litopenaeus vannamei	3.18562e-16
TRINITY_DN92716_c3_g2_i4	gi|164685128|gb|ABY66597.1|	pyruvate kinase 2	Litopenaeus vannamei	6.60444e-09
TRINITY_DN92716_c3_g2_i5	gi|164685130|gb|ABY66598.1|	pyruvate kinase 3	Litopenaeus vannamei	0.0
TRINITY_DN92716_c3_g2_i6	gi|164685128|gb|ABY66597.1|	pyruvate kinase 2	Litopenaeus vannamei	2.9684e-80
TRINITY_DN92704_c3_g1_i1	gi|646693499|gb|KDR07722.1|	Leishmanolysin-like peptidase	Zootermopsis nevadensis	0.0
TRINITY_DN92721_c2_g2_i8	gi|939222477|gb|EDV39982.2|	uncharacterized protein Dana_GF10291	Drosophila ananassae	8.95992e-07
TRINITY_DN92721_c2_g2_i9	gi|939222477|gb|EDV39982.2|	uncharacterized protein Dana_GF10291	Drosophila ananassae	1.76948e-06
TRINITY_DN92743_c1_g1_i2	gi|925677528|gb|KOX74665.1|	Reticulon-4-interacting protein 1, mitochondrial	Melipona quadrifasciata	1.74496e-15
TRINITY_DN92700_c3_g1_i2	gi|514258350|gb|AGO46415.1|	succinate dehydrogenase complex subunit A, partial	Reticulitermes flavipes	1.51468e-154
TRINITY_DN92700_c3_g1_i3	gi|514258350|gb|AGO46415.1|	succinate dehydrogenase complex subunit A, partial	Reticulitermes flavipes	1.92113e-54
TRINITY_DN92700_c3_g3_i1	gi|675364046|gb|KFM56948.1|	Kielin/chordin-like protein, partial	Stegodyphus mimosarum	2.53788e-10
TRINITY_DN92700_c3_g3_i2	gi|675364046|gb|KFM56948.1|	Kielin/chordin-like protein, partial	Stegodyphus mimosarum	6.53887e-10
TRINITY_DN92700_c3_g3_i3	gi|924563729|gb|ALC48354.1|	CG42749	Drosophila busckii	3.876e-91
TRINITY_DN92700_c3_g3_i4	gi|195554297|ref|XP_002076871.1|	GD24749	Drosophila simulans	1.73528e-12
-	gi|194202889|gb|EDX16465.1|	GD24749	Drosophila simulans	-
TRINITY_DN92700_c3_g3_i5	gi|195162067|ref|XP_002021877.1|	GL14286	Drosophila persimilis	4.79099e-53
-	gi|198470819|ref|XP_001355414.2|	GA13958	Drosophila pseudoobscura pseudoobscura	-
-	gi|194103775|gb|EDW25818.1|	GL14286	Drosophila persimilis	-
TRINITY_DN92700_c3_g3_i6	gi|945168393|gb|KQS29736.1|	uncharacterized protein Dere_GG18746, isoform B	Drosophila erecta	5.43903e-104
TRINITY_DN92700_c3_g3_i9	gi|195476927|ref|XP_002100034.1|	GE16388	Drosophila yakuba	3.8613e-74
-	gi|194187558|gb|EDX01142.1|	uncharacterized protein Dyak_GE16388	Drosophila yakuba	-
TRINITY_DN92700_c3_g3_i11	gi|675364046|gb|KFM56948.1|	Kielin/chordin-like protein, partial	Stegodyphus mimosarum	1.51521e-10
TRINITY_DN92732_c4_g1_i1	gi|808880956|gb|KKF28667.1|	RNA-directed DNA polymerase from mobile element jockey	Larimichthys crocea	1.35437e-09
TRINITY_DN92732_c4_g1_i2	gi|808880956|gb|KKF28667.1|	RNA-directed DNA polymerase from mobile element jockey	Larimichthys crocea	9.02962e-15
TRINITY_DN92732_c4_g1_i5	gi|808880956|gb|KKF28667.1|	RNA-directed DNA polymerase from mobile element jockey	Larimichthys crocea	4.49054e-06
TRINITY_DN92783_c0_g1_i1	gi|161016087|gb|ABX56009.1|	mannose-6-phosphate isomerase	Mytilus edulis	3.18482e-24
TRINITY_DN92783_c0_g1_i2	gi|646708852|gb|KDR14999.1|	Mannose-6-phosphate isomerase	Zootermopsis nevadensis	9.68431e-132
TRINITY_DN92783_c0_g1_i3	gi|646708852|gb|KDR14999.1|	Mannose-6-phosphate isomerase	Zootermopsis nevadensis	9.68431e-132
TRINITY_DN92774_c0_g1_i1	gi|675386664|gb|KFM79561.1|	Calcipressin-3, partial	Stegodyphus mimosarum	6.74155e-54
TRINITY_DN92774_c1_g1_i1	gi|675385261|gb|KFM78158.1|	GDP-mannose 4,6 dehydratase, partial	Stegodyphus mimosarum	1.48057e-166
TRINITY_DN92774_c1_g1_i2	gi|675385261|gb|KFM78158.1|	GDP-mannose 4,6 dehydratase, partial	Stegodyphus mimosarum	0.0
TRINITY_DN92774_c1_g1_i3	gi|646707470|gb|KDR14222.1|	GDP-mannose 4,6 dehydratase	Zootermopsis nevadensis	9.16099e-30
TRINITY_DN92774_c1_g1_i4	gi|675385261|gb|KFM78158.1|	GDP-mannose 4,6 dehydratase, partial	Stegodyphus mimosarum	0.0
